key,symbol,start_utc,end_utc,cutoff_utc,split,month,label,has_news,R1,P0_observed,P0_raw,P0_cal,P0_strict,P1_observed,P1_raw,P1_cal,P1_strict,P2_observed,P2_raw,P2_cal,P2_strict,P3_observed,P3_raw,P3_cal,P3_strict,paragraph_selected,phase,P0_logp_up,P0_logp_down,P0_choice_mass,P0_prompt_tokens,P0_seconds,P1_logp_up,P1_logp_down,P1_choice_mass,P1_prompt_tokens,P1_seconds,P2_logp_up,P2_logp_down,P2_choice_mass,P2_prompt_tokens,P2_seconds,P3_logp_up,P3_logp_down,P3_choice_mass,P3_prompt_tokens,P3_seconds
AAPL|2018-01-04 16:30:00+00:00,AAPL,2018-01-04 16:30:00+00:00,2018-01-04 20:30:00+00:00,2018-01-04 16:25:00+00:00,train,2018-01,0,1,,0.1329642367620759,0.1329642367620759,,,0.2227001388253088,0.2227001388253088,,,0.1645164547038574,0.1645164547038574,,,0.2018132318617721,0.1645164547038574,,,,calibration_train,-2.0188896656036377,-0.1438896358013153,0.9987861551480163,2851,4.145040512084961,-1.5034292936325073,-0.2534292936325073,0.998500912468791,2836,6.146827220916748,-1.806234359741211,-0.18123430013656616,0.998511434457532,5863,8.654627799987793,-1.6026782989501953,-0.2276783585548401,0.9977368698252127,5863,10.805968523025513
AMZN|2018-01-04 16:30:00+00:00,AMZN,2018-01-04 16:30:00+00:00,2018-01-04 20:30:00+00:00,2018-01-04 16:25:00+00:00,train,2018-01,1,0,,0.7981867729389246,0.7981867729389246,,,0.7981867729389246,0.7981867729389246,,,0.7981867729389246,0.7981867729389246,,,0.7981867729389246,0.7981867729389246,,,,calibration_train,-0.22647061944007874,-1.6014705896377563,0.9989425976203749,971,1.4190139770507812,-0.22647061944007874,-1.6014705896377563,0.9989425976203749,971,1.4107324481010437,-0.22647061944007874,-1.6014705896377563,0.9989425976203749,971,1.409110963344574,-0.22647061944007874,-1.6014705896377563,0.9989425976203749,971,1.8939397931098938
AAPL|2018-01-05 14:30:00+00:00,AAPL,2018-01-05 14:30:00+00:00,2018-01-05 18:30:00+00:00,2018-01-05 14:25:00+00:00,train,2018-01,1,1,,0.7310585786300049,0.7310585786300049,,,0.6513548714339145,0.6513548714339145,,,0.7772998663336157,0.7772998663336157,,,0.7772998560157665,0.7772998663336157,,,,calibration_train,-0.3143802881240845,-1.3143802881240845,0.9988820247945833,2831,4.096984505653381,-0.4299153983592987,-1.054915428161621,0.9987860070132006,2822,6.013593971729279,-0.25338515639305115,-1.5033851861953735,0.9985449778879396,4927,7.256611943244934,-0.2534238398075104,-1.503423810005188,0.9985063647599448,4927,8.648468494415283
AMZN|2018-01-05 14:30:00+00:00,AMZN,2018-01-05 14:30:00+00:00,2018-01-05 18:30:00+00:00,2018-01-05 14:25:00+00:00,train,2018-01,1,0,,0.6513548782017746,0.6513548782017746,,,0.6513548782017746,0.6513548782017746,,,0.6513548782017746,0.6513548782017746,,,0.6513548782017746,0.6513548782017746,,,,calibration_train,-0.4297489523887634,-1.0547490119934082,0.9989522543760287,971,1.4190139770507812,-0.4297489523887634,-1.0547490119934082,0.9989522543760287,971,1.4107324481010437,-0.4297489523887634,-1.0547490119934082,0.9989522543760287,971,1.409110963344574,-0.4297489523887634,-1.0547490119934082,0.9989522543760287,971,1.8939397931098938
AAPL|2018-01-05 15:30:00+00:00,AAPL,2018-01-05 15:30:00+00:00,2018-01-05 19:30:00+00:00,2018-01-05 15:25:00+00:00,train,2018-01,1,1,,0.5926665999540697,0.5926665999540697,,,0.6224593312018546,0.6224593312018546,,,0.7549149813536518,0.7549149813536518,,,0.7549149813536518,0.7549149813536518,,,,calibration_train,-0.5244784951210022,-0.8994784951210022,0.9986456869296368,2881,4.218177020549774,-0.47549915313720703,-0.975499153137207,0.9985788418459366,2860,4.785160481929779,-0.2830916941165924,-1.40809166431427,0.9980603330258959,5082,7.491261780261993,-0.2830916941165924,-1.40809166431427,0.9980603330258959,5082,12.028895735740662
AMZN|2018-01-05 15:30:00+00:00,AMZN,2018-01-05 15:30:00+00:00,2018-01-05 19:30:00+00:00,2018-01-05 15:25:00+00:00,train,2018-01,1,1,,0.0675466873854821,0.0675466873854821,,,0.182425528251267,0.182425528251267,,,0.1480472036701053,0.1480472036701053,,,0.1645164690410926,0.1480472036701053,,,,calibration_train,-2.6958680152893066,-0.07086795568466187,0.9990686738878346,1274,1.862551748752594,-1.7027934789657593,-0.20279350876808167,0.9986207267243061,1200,1.7317512035369873,-1.9118320941925049,-0.16183213889598846,0.9983933102704667,1766,2.537796974182129,-1.8068301677703857,-0.18183021247386932,0.9979166035556946,1766,2.915638566017151
AAPL|2018-01-05 16:30:00+00:00,AAPL,2018-01-05 16:30:00+00:00,2018-01-05 20:30:00+00:00,2018-01-05 16:25:00+00:00,train,2018-01,0,1,,0.5926665999540697,0.5926665999540697,,,0.651354857898194,0.651354857898194,,,0.7772998611746911,0.7772998611746911,,,0.7772998611746911,0.7772998611746911,,,,calibration_train,-0.5250084400177002,-0.9000084400177002,0.9981165999500938,2879,4.218177020549774,-0.4305441677570343,-1.055544137954712,0.9981582190738268,2859,4.785160481929779,-0.2527235746383667,-1.5027235746383667,0.9992058222332358,5081,7.45932549238205,-0.2527235746383667,-1.5027235746383667,0.9992058222332358,5081,15.299756050109863
AMZN|2018-01-05 16:30:00+00:00,AMZN,2018-01-05 16:30:00+00:00,2018-01-05 20:30:00+00:00,2018-01-05 16:25:00+00:00,train,2018-01,1,1,,0.0953494552590334,0.0953494552590334,,,0.2689414272294874,0.2689414272294874,,,0.1824255260288117,0.1824255260288117,,,0.1824255304737224,0.1824255260288117,,,,calibration_train,-2.351318359375,-0.10131824761629105,0.998888918353129,1275,1.857726275920868,-1.3155920505523682,-0.31559208035469055,0.99767232841728,1201,1.7542409896850586,-1.70366632938385,-0.2036663442850113,0.9977494726587203,1767,2.5370656847953796,-1.7038428783416748,-0.2038429230451584,0.9975733122714399,1767,2.915638566017151
AAPL|2018-01-08 14:30:00+00:00,AAPL,2018-01-08 14:30:00+00:00,2018-01-08 18:30:00+00:00,2018-01-08 14:25:00+00:00,train,2018-01,1,1,,0.5621765008857981,0.5621765008857981,,,0.5621765008857981,0.5621765008857981,,,0.5621765008857981,0.5621765008857981,,,0.5621765008857981,0.5621765008857981,,,,calibration_train,-0.5773172378540039,-0.8273172378540039,0.9986231307802387,2754,4.02773505449295,-0.5772785544395447,-0.8272785544395447,0.998661761679878,2735,5.08331173658371,-0.5779914259910583,-0.8279914259910583,0.9979500978129924,5683,8.382544994354248,-0.5773531198501587,-0.8273531198501587,0.9985872988317647,5683,10.307158470153809
AMZN|2018-01-08 14:30:00+00:00,AMZN,2018-01-08 14:30:00+00:00,2018-01-08 18:30:00+00:00,2018-01-08 14:25:00+00:00,train,2018-01,1,0,,0.7310585727705126,0.7310585727705126,,,0.7310585727705126,0.7310585727705126,,,0.7310585727705126,0.7310585727705126,,,0.7310585727705126,0.7310585727705126,,,,calibration_train,-0.3143397867679596,-1.3143397569656372,0.998922489696913,971,1.416958749294281,-0.3143397867679596,-1.3143397569656372,0.998922489696913,971,1.4107324481010437,-0.3143397867679596,-1.3143397569656372,0.998922489696913,971,1.409110963344574,-0.3143397867679596,-1.3143397569656372,0.998922489696913,971,1.8939397931098938
AAPL|2018-01-08 15:30:00+00:00,AAPL,2018-01-08 15:30:00+00:00,2018-01-08 19:30:00+00:00,2018-01-08 15:25:00+00:00,train,2018-01,0,1,,0.622459324198198,0.622459324198198,,,0.7310585786300049,0.7310585786300049,,,0.731058584489497,0.731058584489497,,,0.731058584489497,0.731058584489497,,,,calibration_train,-0.476325660943985,-0.9763256311416626,0.997753860842007,2751,4.02773505449295,-0.31523430347442627,-1.3152343034744263,0.9980293283719709,2734,5.08331173658371,-0.3144722878932953,-1.3144723176956177,0.9987901241005696,5792,8.577045738697052,-0.3144722878932953,-1.3144723176956177,0.9987901241005696,5792,20.42705649137497
AMZN|2018-01-08 15:30:00+00:00,AMZN,2018-01-08 15:30:00+00:00,2018-01-08 19:30:00+00:00,2018-01-08 15:25:00+00:00,train,2018-01,1,0,,0.7549149813536518,0.7549149813536518,,,0.7549149813536518,0.7549149813536518,,,0.7549149813536518,0.7549149813536518,,,0.7549149813536518,0.7549149813536518,,,,calibration_train,-0.28226521611213684,-1.4072651863098145,0.9988855489026739,972,1.427239716053009,-0.28226521611213684,-1.4072651863098145,0.9988855489026739,972,1.4176339507102966,-0.28226521611213684,-1.4072651863098145,0.9988855489026739,972,1.419996976852417,-0.28226521611213684,-1.4072651863098145,0.9988855489026739,972,1.9122704863548279
AAPL|2018-01-08 16:30:00+00:00,AAPL,2018-01-08 16:30:00+00:00,2018-01-08 20:30:00+00:00,2018-01-08 16:25:00+00:00,train,2018-01,0,1,,0.5926665999540697,0.5926665999540697,,,0.7981867849406659,0.7981867849406659,,,0.7549149868676283,0.7549149868676283,,,0.7981867705385763,0.7549149868676283,,,,calibration_train,-0.525261402130127,-0.900261402130127,0.9978641461984856,2752,4.02773505449295,-0.22636349499225616,-1.6013635396957397,0.9990495995045461,2735,5.08331173658371,-0.28268492221832275,-1.4076849222183228,0.9984663912116613,5793,8.533195555210114,-0.2270362824201584,-1.6020362377166748,0.9983776955640514,5793,17.178013265132904
AMZN|2018-01-08 16:30:00+00:00,AMZN,2018-01-08 16:30:00+00:00,2018-01-08 20:30:00+00:00,2018-01-08 16:25:00+00:00,train,2018-01,0,0,,0.7549149923816048,0.7549149923816048,,,0.7549149923816048,0.7549149923816048,,,0.7549149923816048,0.7549149923816048,,,0.7549149923816048,0.7549149923816048,,,,calibration_train,-0.2823505103588104,-1.4073505401611328,0.9988003387549839,972,1.4384697675704956,-0.2823505103588104,-1.4073505401611328,0.9988003387549839,972,1.4176339507102966,-0.2823505103588104,-1.4073505401611328,0.9988003387549839,972,1.419996976852417,-0.2823505103588104,-1.4073505401611328,0.9988003387549839,972,1.9122704863548279
AAPL|2018-01-09 14:30:00+00:00,AAPL,2018-01-09 14:30:00+00:00,2018-01-09 18:30:00+00:00,2018-01-09 14:25:00+00:00,train,2018-01,1,1,,0.0330859746942214,0.0330859746942214,,,0.0850990455871015,0.0850990455871015,,,0.0758581862890044,0.0758581862890044,,,0.0850990490675896,0.0758581862890044,,,,calibration_train,-3.409376859664917,-0.03437674418091774,0.9992692191317191,2842,4.128665506839752,-2.464837074279785,-0.08983708173036575,0.9991027871150022,2811,8.669163525104523,-2.580573558807373,-0.08057364821434021,0.9983175098366232,4845,7.128453254699707,-2.4658377170562744,-0.09083776921033859,0.9981035013334132,4845,8.679582476615906
AMZN|2018-01-09 14:30:00+00:00,AMZN,2018-01-09 14:30:00+00:00,2018-01-09 18:30:00+00:00,2018-01-09 14:25:00+00:00,train,2018-01,0,1,,0.9706877659097768,0.9706877659097768,,,0.9875683496956434,0.9875683496956434,,,0.9914225155129146,0.9914225155129146,,,0.9626731094431572,0.9626731094431572,,,,calibration_train,-0.03039705567061901,-3.5303969383239746,0.9993535750643755,1620,3.282082736492157,-0.01282067596912384,-4.387820720672607,0.9996889421398423,1574,4.724768936634064,-0.008720765821635723,-4.758720874786377,0.9998937226537337,2057,2.995179533958435,-0.03884968161582947,-3.2888495922088623,0.9991920200010085,1511,2.3482375144958496
AAPL|2018-01-09 15:30:00+00:00,AAPL,2018-01-09 15:30:00+00:00,2018-01-09 19:30:00+00:00,2018-01-09 15:25:00+00:00,train,2018-01,1,1,,0.6513548511303338,0.6513548511303338,,,0.7549149868676283,0.7549149868676283,,,0.7310585903489892,0.7310585903489892,,,0.731058584489497,0.7310585903489892,,,,calibration_train,-0.43017011880874634,-1.0551700592041016,0.9985316593172454,2958,4.296708524227142,-0.28218090534210205,-1.407180905342102,0.9989697619661927,2937,4.9176472425460815,-0.3143081068992615,-1.3143081665039062,0.9989541119114094,5672,8.36726427078247,-0.31548401713371277,-1.3154840469360352,0.9977801299334448,5672,10.307158470153809
AMZN|2018-01-09 15:30:00+00:00,AMZN,2018-01-09 15:30:00+00:00,2018-01-09 19:30:00+00:00,2018-01-09 15:25:00+00:00,train,2018-01,1,1,,0.962673111584966,0.962673111584966,,,0.9840936082590286,0.9840936082590286,,,0.9740426442150328,0.9740426442150328,,,0.9706877665457512,0.9706877665457512,,,,calibration_train,-0.03919270634651184,-3.2891926765441895,0.9988493289838779,1950,3.9113616943359375,-0.01623106189072132,-4.141231060028076,0.9998032135842125,1944,3.0844079852104187,-0.027148190885782242,-3.6521482467651367,0.9991523622985846,2573,3.7421769499778748,-0.030397748574614525,-3.530397653579712,0.9993528819537749,2027,3.482411801815033
AAPL|2018-01-09 16:30:00+00:00,AAPL,2018-01-09 16:30:00+00:00,2018-01-09 20:30:00+00:00,2018-01-09 16:25:00+00:00,train,2018-01,1,1,,0.3775406687981454,0.3775406687981454,,,0.5312093733737563,0.5312093733737563,,,0.5,0.5,,,0.5312093733737563,0.5,,,,calibration_train,-0.9758211374282837,-0.4758211374282837,0.9982573669031788,2958,4.296708524227142,-0.6340177059173584,-0.7590177059173584,0.9985823352372397,2937,4.9176472425460815,-0.6944819092750549,-0.6944819092750549,0.9986661616390906,5672,8.36726427078247,-0.6350765824317932,-0.7600765824317932,0.9975255194721679,5672,10.307158470153809
AMZN|2018-01-09 16:30:00+00:00,AMZN,2018-01-09 16:30:00+00:00,2018-01-09 20:30:00+00:00,2018-01-09 16:25:00+00:00,train,2018-01,1,1,,0.9046505248181416,0.9046505248181416,,,0.914900957313305,0.914900957313305,,,0.9465966677520328,0.9465966677520328,,,0.9579122737364724,0.9579122737364724,,,,calibration_train,-0.10183346271514893,-2.3518333435058594,0.9983744302402544,1949,3.9113616943359375,-0.09000226855278015,-2.4650022983551025,0.9989377589638662,1943,3.0844079852104187,-0.05594043806195259,-2.9309403896331787,0.998942303438128,2572,3.7421769499778748,-0.0433477945625782,-3.1683478355407715,0.999651343736557,2026,3.8083202838897705
AAPL|2018-01-10 14:30:00+00:00,AAPL,2018-01-10 14:30:00+00:00,2018-01-10 18:30:00+00:00,2018-01-10 14:25:00+00:00,train,2018-01,1,1,,0.4073334000459302,0.4073334000459302,,,0.6791787056691698,0.6791787056691698,,,0.6513548646660542,0.6513548646660542,,,0.6513548714339145,0.6513548646660542,,,,calibration_train,-0.9009051322937012,-0.5259051322937012,0.9972219976557966,2951,4.3048189878463745,-0.38808998465538025,-1.1380900144577026,0.9987817545624991,2889,5.579088509082794,-0.431177020072937,-1.056177020072937,0.9975267218085618,4872,7.1891196966171265,-0.43111905455589294,-1.0561190843582153,0.9975845352712976,4872,8.439195930957794
AMZN|2018-01-10 14:30:00+00:00,AMZN,2018-01-10 14:30:00+00:00,2018-01-10 18:30:00+00:00,2018-01-10 14:25:00+00:00,train,2018-01,1,0,,0.3775406687981454,0.3775406687981454,,,0.3775406687981454,0.3775406687981454,,,0.3775406687981454,0.3775406687981454,,,0.3775406687981454,0.3775406687981454,,,,calibration_train,-0.9754106998443604,-0.47541069984436035,0.998667173339213,970,1.420872449874878,-0.9754106998443604,-0.47541069984436035,0.998667173339213,970,1.4073004722595215,-0.9754106998443604,-0.47541069984436035,0.998667173339213,970,1.4175426959991455,-0.9754106998443604,-0.47541069984436035,0.998667173339213,970,3.0784170627593994
AMZN|2018-01-10 15:30:00+00:00,AMZN,2018-01-10 15:30:00+00:00,2018-01-10 19:30:00+00:00,2018-01-10 15:25:00+00:00,train,2018-01,1,0,,0.4378234991142019,0.4378234991142019,,,0.4378234991142019,0.4378234991142019,,,0.4378234991142019,0.4378234991142019,,,0.4378234991142019,0.4378234991142019,,,,calibration_train,-0.8272489309310913,-0.5772489309310913,0.9986913459832104,971,1.416958749294281,-0.8272489309310913,-0.5772489309310913,0.9986913459832104,971,1.4105587005615234,-0.8272489309310913,-0.5772489309310913,0.9986913459832104,971,1.4095789790153503,-0.8272489309310913,-0.5772489309310913,0.9986913459832104,971,2.1600340604782104
AAPL|2018-01-10 16:30:00+00:00,AAPL,2018-01-10 16:30:00+00:00,2018-01-10 20:30:00+00:00,2018-01-10 16:25:00+00:00,train,2018-01,1,1,,0.9770226290027768,0.9770226290027768,,,0.8354835330070839,0.8354835330070839,,,0.8354835391516132,0.8354835391516132,,,0.8354835391516132,0.8354835391516132,,,,calibration_train,-0.023439932614564896,-3.773439884185791,0.9998055517781327,2972,4.321946740150452,-0.180964857339859,-1.8059648275375366,0.9987805271108882,2957,4.8832544684410095,-0.18139122426509857,-1.8063912391662598,0.998354763556829,5321,7.889066219329834,-0.18138526380062103,-1.8063852787017822,0.9983607142326675,5321,16.349047303199768
AMZN|2018-01-10 16:30:00+00:00,AMZN,2018-01-10 16:30:00+00:00,2018-01-10 20:30:00+00:00,2018-01-10 16:25:00+00:00,train,2018-01,1,0,,0.4073334000459302,0.4073334000459302,,,0.4073334000459302,0.4073334000459302,,,0.4073334000459302,0.4073334000459302,,,0.4073334000459302,0.4073334000459302,,,,calibration_train,-0.8995576500892639,-0.5245576500892639,0.9985666422904125,972,1.4384697675704956,-0.8995576500892639,-0.5245576500892639,0.9985666422904125,972,1.4176339507102966,-0.8995576500892639,-0.5245576500892639,0.9985666422904125,972,1.419996976852417,-0.8995576500892639,-0.5245576500892639,0.9985666422904125,972,1.9122704863548279
AAPL|2018-01-11 14:30:00+00:00,AAPL,2018-01-11 14:30:00+00:00,2018-01-11 18:30:00+00:00,2018-01-11 14:25:00+00:00,train,2018-01,1,1,,0.731058584489497,0.731058584489497,,,0.8933094025038598,0.8933094025038598,,,0.7310585903489892,0.7310585903489892,,,0.7310585727705126,0.7310585903489892,,,,calibration_train,-0.315669983625412,-1.3156700134277344,0.9975945935155069,1887,3.8901184797286987,-0.11380795389413834,-2.2388079166412354,0.9990148144662062,1855,3.8742892146110535,-0.31529563665390015,-1.315295696258545,0.997968101939602,3729,5.489907741546631,-0.3144027292728424,-1.31440269947052,0.9988596169919313,3729,6.513962745666504
AMZN|2018-01-11 14:30:00+00:00,AMZN,2018-01-11 14:30:00+00:00,2018-01-11 18:30:00+00:00,2018-01-11 14:25:00+00:00,train,2018-01,1,1,,0.946596667563714,0.946596667563714,,,0.9820137925053598,0.9820137925053598,,,0.9940889318223548,0.9940889318223548,,,0.9940889318223548,0.9940889318223548,,,,calibration_train,-0.05608730763196945,-2.9310872554779053,0.9987956001836539,1318,2.582405984401703,-0.0183704886585474,-4.018370628356934,0.9997794610689041,1315,4.4411802887916565,-0.006013277918100357,-5.1310133934021,0.9999153333598046,1660,2.384231984615326,-0.006013277918100357,-5.1310133934021,0.9999153333598046,1660,3.252208948135376
AAPL|2018-01-11 15:30:00+00:00,AAPL,2018-01-11 15:30:00+00:00,2018-01-11 19:30:00+00:00,2018-01-11 15:25:00+00:00,train,2018-01,1,1,,0.3208212943308302,0.3208212943308302,,,0.2227001439842335,0.2227001439842335,,,0.7772998560157665,0.7772998560157665,,,0.7772998663336157,0.7772998560157665,,,,calibration_train,-1.1392642259597778,-0.38926419615745544,0.9976096618152923,1345,2.646433472633362,-1.5036026239395142,-0.25360265374183655,0.9983278338707934,1329,3.7323362827301025,-0.25330761075019836,-1.503307580947876,0.9986224269582101,2125,3.051418721675873,-0.25328966975212097,-1.5032896995544434,0.9986403301460568,2125,3.530766248703003
AMZN|2018-01-11 15:30:00+00:00,AMZN,2018-01-11 15:30:00+00:00,2018-01-11 19:30:00+00:00,2018-01-11 15:25:00+00:00,train,2018-01,1,1,,0.9579122684798184,0.9579122684798184,,,0.9525741254760638,0.9525741254760638,,,0.984093611291324,0.984093611291324,,,0.9840936052267328,0.984093611291324,,,,calibration_train,-0.0435996949672699,-3.1685996055603027,0.9993995683560217,1319,2.582405984401703,-0.0496383011341095,-3.049638271331787,0.9989496039056278,1316,3.7323362827301025,-0.016445444896817207,-4.141445636749268,0.9995888926596117,1661,2.4267539381980896,-0.016486840322613716,-4.141486644744873,0.999547521268033,1661,3.0561234951019287
AAPL|2018-01-11 16:30:00+00:00,AAPL,2018-01-11 16:30:00+00:00,2018-01-11 20:30:00+00:00,2018-01-11 16:25:00+00:00,train,2018-01,0,1,,0.2227001388253088,0.2227001388253088,,,0.2689414330889797,0.2689414330889797,,,0.7310585727705126,0.7310585727705126,,,0.7310585786300049,0.7310585727705126,,,,calibration_train,-1.5034115314483643,-0.25341153144836426,0.9985186481833773,1347,2.646433472633362,-1.3158080577850342,-0.31580811738967896,0.9974568255202593,1331,2.758345305919647,-0.31428173184394836,-1.314281702041626,0.9989804837495493,2127,3.051418721675873,-0.31516385078430176,-1.3151638507843018,0.998099644699936,2127,3.580209255218506
